approximately 			[1.52135603e-05 1.99488926e+03 8.93457924e-01 1.02946977e-06]
reported 			[3.56989248e-05 1.99488106e+03 7.70426792e-01 2.41336903e-06]
newspapers 			[2.12551817e-05 1.99122969e+03 3.65157989e+01 3.66341750e-19]
teachers 			[1.61935915e-05 1.99185082e+03 1.18527189e+01 7.03373191e-09]
content-neutral 			[-5.10613276e-05  1.99395832e+03  2.71991194e+01  5.69087623e-05]
content-based 			[-4.27744419e-05  1.99399351e+03  2.42718376e+01  4.59093545e-05]
reckless 			[2.53581051e-05 1.99599168e+03 1.89134800e+01 1.33828066e-06]
movie 			[-1.07312782e-05  2.00232260e+03  5.62670555e+00  1.06594866e-05]
crowd 			[1.60910741e-05 1.99552988e+03 5.17732902e-01 7.85294940e-07]
reputations 			[1.44838533e-05 1.99616684e+03 2.00088267e+00 7.03996851e-07]
frequency 			[2.17754252e-05 1.99402388e+03 9.31316470e-01 6.98299898e-07]
compiled 			[ 1.47800089e-05  1.99232662e+03  2.10228193e+00 -2.44305922e-08]
interview 			[9.98781902e-06 1.99681319e+03 1.57572103e+01 1.89402832e-06]
ratings 			[5.42337609e-05 1.99703419e+03 3.86057403e+01 1.61433774e-06]
perjury 			[ 2.01128589e-05  1.99126299e+03  3.08792524e+01 -1.35269058e-14]
1993 			[ 3.34584192e-04  1.99205004e+03  4.28799264e+01 -6.43745040e-20]
cook 			[9.22434989e-06 1.99622793e+03 2.26079856e+01 2.12548110e-06]
viewing 			[ 1.73002277e-05  1.99336828e+03  6.83298660e-01 -7.51525315e-07]
patent 			[2.45043442e-05 2.00014916e+03 9.70141234e+00 2.46039165e-06]
surrogacy 			[-4.92896729e-05  1.99428689e+03  2.94999128e+00  5.17317109e-05]
weeks 			[3.23301931e-05 1.99608540e+03 1.04564374e+01 2.72246978e-06]
twice 			[1.83660878e-05 1.99602952e+03 2.47659696e+01 2.06409651e-06]
dislike 			[1.62012267e-05 1.99505550e+03 1.34720799e+01 2.57713557e-06]
teenagers 			[1.99192716e-05 1.99499284e+03 1.27823279e+01 1.05899500e-06]
reporting 			[2.29025708e-05 1.99399409e+03 1.51342697e+01 1.04873817e-06]
disclosed 			[1.12964586e-05 1.99198937e+03 2.13778683e+01 5.93995984e-08]
diet 			[1.45121808e-05 1.99401428e+03 1.20472049e+01 1.71115152e-06]
priority-setting 			[3.53695351e-05 1.99500038e+03 2.19184572e+01 3.25671122e-07]
al. 			[2.44277018e-04 1.99890330e+03 1.02689367e+01 3.03814860e-05]
ellickson 			[ 1.22211629e-05  1.99114806e+03  1.29387102e+01 -2.77893532e-07]
baron 			[5.58249877e-05 2.00100263e+03 1.83491277e+01 4.54768146e-06]
neil 			[1.52874877e-05 1.99600106e+03 2.10628836e+01 1.83559334e-06]
trends 			[1.89815175e-05 1.99193288e+03 1.13396663e+01 6.89498725e-08]
physicians 			[3.30006269e-05 1.99514638e+03 1.23205682e+01 1.13076990e-06]
citation 			[1.02018332e-04 2.00150605e+03 3.78861603e-01 3.12851707e-07]
listed 			[1.60542238e-05 1.99601952e+03 3.02920655e+01 2.30127850e-06]
mcginnis 			[-3.23389714e-05  1.99284637e+03  1.41604128e+01  3.37853782e-05]
nominee 			[-1.03433429e-04  1.99287301e+03  2.65283391e+01  1.03917397e-04]
senators 			[-2.87436974e-05  1.99485436e+03  1.95539631e+01  2.93774483e-05]
requisite 			[ 2.56304772e-05  1.99125723e+03  3.21015863e+01 -1.76572132e-13]
worried 			[1.76428643e-05 1.99818916e+03 1.49009096e+01 1.11722619e-06]
signed 			[1.51806981e-05 1.99601456e+03 2.49803122e+01 1.79370860e-06]
academics 			[8.63977765e-05 1.99917718e+03 2.46629978e+00 1.18194808e-06]
contentious 			[2.51060357e-05 1.99498556e+03 1.66759069e+00 1.21622684e-06]
returns 			[4.73439290e-05 1.99747348e+03 3.95788350e+01 6.37465988e-07]
lujan 			[-1.41246754e-04  1.99391804e+03  2.59559083e+01  1.49049448e-04]
investigating 			[ 1.46712894e-05  1.99173845e+03  1.16724634e+01 -4.05464031e-10]
redressability 			[-6.56183724e-05  1.99305061e+03  2.74877438e+01  6.89033391e-05]
blunder 			[ 3.06546382e-05  1.99948546e+03  2.83333157e-01 -8.35521793e-07]
qui 			[-2.48952394e-05  1.99496085e+03  1.12074081e+01  2.53499718e-05]
tam 			[-2.41996701e-05  1.99495633e+03  1.08051621e+01  2.53488494e-05]
offenders 			[2.06539853e-05 1.99736851e+03 3.56066844e+01 6.38092678e-07]
exotic 			[-1.53892801e-05  1.99103561e+03 -9.78446621e+00  1.45759195e-05]
respiratory 			[1.77042828e-05 1.99601836e+03 1.04746883e+01 2.94686162e-06]
simplify 			[1.84708926e-05 1.99747410e+03 3.59262055e+01 2.12847349e-06]
500 			[3.80872818e-05 1.99637471e+03 6.08085688e-01 6.36228825e-07]
gore 			[5.07659688e-05 1.99658739e+03 6.44565401e-01 2.45138284e-06]
canal 			[2.46795623e-05 1.99800277e+03 1.40540958e+01 1.46723976e-06]
manual 			[4.23312731e-05 2.00002198e+03 3.25740965e+01 4.00807708e-06]
corrosion 			[1.51285196e-05 1.99529710e+03 3.22291383e+01 1.55581539e-06]
team 			[5.20897428e-05 2.00189424e+03 1.01486330e+01 3.87043441e-06]
parental 			[3.61941869e-05 1.99902804e+03 3.41794304e+01 4.30326424e-06]
northeastern 			[-5.24587675e-05  1.99352289e+03  3.12655497e+01  5.28438518e-05]
high-level 			[ 4.93135235e-05  1.99226414e+03  3.16236064e+01 -6.10477210e-10]
habeas 			[1.82769929e-05 2.00101750e+03 1.21348700e+01 2.76897531e-06]
corpus 			[ 1.70266113e-05  1.99567522e+03  4.19453569e-01 -8.59844776e-07]
deliver 			[-1.32403476e-05  1.99214596e+03 -1.23339596e+01  1.29656340e-05]
raz 			[ 5.10434043e-05  1.99951676e+03 -8.96136915e-01  1.85046322e-06]
cascades 			[1.90332880e-04 1.99801413e+03 1.28939171e+01 1.19635476e-05]
highways 			[1.60095086e-05 1.99683872e+03 2.65443608e+00 6.12601077e-07]
cascade 			[1.21751149e-04 1.99806257e+03 2.53305166e+01 3.21025401e-06]
1111 			[ 3.23795112e-05  1.99914526e+03  3.79715472e-01 -5.14931486e-07]
60th 			[2.26043128e-05 1.99807256e+03 1.01347296e+01 1.71384310e-06]
il 			[3.12439826e-05 1.99802905e+03 4.06517322e+01 6.34512130e-07]
60637 			[2.32820910e-05 1.99811252e+03 8.44031957e+00 1.76061345e-06]
picker 			[1.57854367e-04 2.00064604e+03 4.20438030e+00 1.65347451e-06]
kevin 			[3.64511870e-05 1.99814171e+03 1.09627354e+01 1.71385828e-06]
murphy 			[2.05475463e-05 1.99707069e+03 3.22144016e+00 2.09983326e-06]
noll 			[1.51545769e-05 1.99606491e+03 2.06731984e+01 3.06456115e-06]
matthew 			[7.87290493e-05 2.00104472e+03 9.17060542e+00 9.09864842e-06]
fads 			[3.02955921e-05 1.99821002e+03 1.34161916e+01 1.73015554e-06]
gertner 			[2.15137403e-05 2.00001045e+03 2.55509757e+01 2.60150846e-06]
flying 			[1.69180601e-05 1.99728554e+03 1.40066426e+00 6.25948123e-07]
psych 			[3.72694360e-05 1.99601521e+03 1.15931590e+01 1.28585912e-06]
outrage 			[ 1.27357449e-04  1.99601341e+03  1.49477249e+01 -8.87035836e-08]
r.a.v 			[-3.79571519e-05  1.99386090e+03  2.67345977e+01  3.78845168e-05]
image 			[1.31870093e-05 1.99597356e+03 8.25376759e-01 1.01515397e-06]
drivers 			[5.38733288e-05 1.99605255e+03 1.63699029e+01 3.35895809e-06]
cross-burning 			[-3.82802508e-05  1.99364663e+03  3.37390098e+01  3.88865714e-05]
indicators 			[ 1.28671455e-05  1.99512916e+03 -1.32629955e+01  3.19933217e-06]
robust 			[2.52726635e-05 1.99578430e+03 8.18534215e-01 1.14477702e-06]
premature 			[2.57239292e-05 1.99501239e+03 1.26722085e+01 1.59898636e-06]
researchers 			[2.08596208e-05 1.99487914e+03 1.12691933e+00 1.67396644e-07]
originalist 			[ 3.17251580e-05  1.99304682e+03  2.70188027e+01 -9.85364015e-17]
dogs 			[1.27622662e-05 1.99552570e+03 1.36707612e+00 8.94474591e-07]
incompletely 			[1.32380106e-04 1.99326760e+03 2.61804394e+00 1.31962690e-06]
driver 			[ 1.87726754e-05  1.99274436e+03  8.04785486e-01 -1.25891085e-06]
mph 			[3.18846923e-05 1.99804864e+03 2.97614984e+01 1.90353639e-06]
speed 			[9.72104634e-05 1.99802110e+03 3.16856124e+01 1.48990533e-05]
cross 			[1.86583192e-05 1.99709718e+03 1.12681996e+01 1.71989308e-06]
hercules 			[ 2.63194929e-05  1.99558635e+03 -4.52185153e+01  4.00780864e-06]
jordan 			[1.60342555e-05 1.99744881e+03 3.91177335e+01 6.35039111e-07]
indignation 			[1.88149306e-04 2.00106249e+03 3.35763868e+01 2.06376514e-06]
salient 			[ 1.22213195e-04  1.99912550e+03  4.31957328e-01 -4.19957021e-06]
colin 			[1.49156035e-05 1.99602360e+03 1.60714409e+01 2.78057536e-06]
variance 			[5.43350262e-05 1.99748015e+03 3.97813672e+01 6.35852729e-07]
– 			[3.46166161e-04 1.99899837e+03 3.91875807e+01 5.81636119e-07]
japanese 			[2.05695119e-05 1.99770517e+03 1.20197537e+00 6.51579585e-07]
emotion 			[2.94098428e-05 2.00008642e+03 2.43113681e+01 2.76483253e-06]
self-regulation 			[3.37305599e-05 1.99832939e+03 3.35171767e+01 3.82896761e-07]
laughter 			[1.68613039e-05 1.99853386e+03 3.69646310e+01 1.14279749e-06]
environmentalism 			[ 2.45114139e-05  1.99507197e+03  1.30017345e+01 -4.40452548e-08]
f.3d 			[5.35521205e-05 1.99510038e+03 1.35625703e+01 7.09300935e-07]
item 			[2.00270019e-05 1.99515760e+03 1.02791314e+01 2.05381795e-07]
judged 			[1.70206713e-05 1.99606989e+03 1.03013642e+01 1.30987953e-06]
rankings 			[5.10627810e-05 1.99700658e+03 1.53909530e+01 5.28478961e-07]
ranking 			[4.66086235e-05 1.99557233e+03 1.16976368e+00 1.90099244e-06]
amidst 			[ 2.16042261e-05  1.99321461e+03  1.51991464e+01 -1.09044462e-07]
calculating 			[ 1.36108025e-05  1.99327973e+03  1.95848603e+01 -6.56013842e-09]
calculation 			[2.42418785e-05 1.99597962e+03 2.23812839e+01 5.37569982e-07]
cba 			[2.10583736e-04 2.00044614e+03 4.08522931e+01 8.54873585e-06]
erratic 			[ 5.82628311e-05  1.99600551e+03  1.44325700e+01 -5.68406152e-07]
adaptable 			[ 2.50810393e-05  1.99582148e+03 -2.90291022e+01 -7.38990423e-09]
ramseyer 			[-8.39082502e-05  2.00009407e+03 -2.41900012e+01  8.37272905e-05]
smart 			[ 2.71254201e-05  2.00010796e+03  2.21046572e-01 -1.58909682e-06]
attainment 			[ 6.36663872e-06  2.00135647e+03 -4.26066023e+01  1.47240470e-06]
numerical 			[3.05650386e-05 1.99600271e+03 1.51581062e+01 2.84500694e-06]
rating 			[4.02418204e-05 1.99689114e+03 2.95537003e+01 4.56812908e-07]
envy 			[2.51675937e-05 1.99907740e+03 2.08416361e+01 6.50837963e-07]
joan 			[2.06841543e-05 1.99614316e+03 9.33578732e+00 1.19717694e-07]
quantify 			[1.47102192e-05 1.99503441e+03 1.04526360e+01 6.50126133e-07]
pool 			[3.76313700e-05 1.99802997e+03 1.55810398e+01 1.42976779e-06]
speeds 			[1.68422311e-05 1.99800966e+03 3.77260111e+01 1.07576899e-06]
african 			[ 3.69213901e-05  1.99401665e+03  1.42560730e+01 -8.64864287e-07]
rule-bound 			[-3.08774396e-05  1.99308598e+03 -1.22502191e+01  3.00004388e-05]
stick 			[1.82180062e-05 1.99709591e+03 7.85812046e+00 1.48877582e-06]
deviate 			[ 1.59183648e-05  1.99404089e+03  1.25910563e+01 -1.12103034e-07]
planners 			[ 7.53985738e-05  2.00200436e+03  1.36807415e+01 -6.87771095e-07]
gun 			[2.53493025e-05 1.99680241e+03 1.90646006e+00 5.80302372e-07]
individuation 			[1.10434420e-04 2.00305990e+03 2.86379644e+01 2.85508067e-07]
median 			[1.94698636e-04 1.99700276e+03 2.31905628e+00 1.79218788e-06]
impeachment 			[2.98789930e-04 1.99744685e+03 3.43682260e+01 3.63475703e-06]
dependents 			[ 9.20796602e-05  2.00300934e+03  1.57492228e+01 -1.10987234e-06]
misdemeanors 			[4.20776064e-05 1.99747465e+03 3.53073440e+01 4.18388364e-07]
kahan 			[ 1.92563623e-05  1.99418116e+03  1.94021095e+00 -1.95192416e-07]
arms 			[2.27197963e-05 1.99616602e+03 1.10440131e+01 9.26699273e-07]
stocks 			[1.61852278e-05 1.99701388e+03 2.24125060e+01 6.00146437e-08]
positional 			[3.46456170e-05 1.99904718e+03 3.30241336e+01 1.14203227e-06]
heinonline 			[ 4.22529787e-05  1.99401223e+03  2.36788651e+01 -1.35932001e-06]
internet 			[ 5.86005975e-05  1.99425519e+03  3.19653355e+01 -8.82455571e-10]
supportive 			[2.02924362e-05 1.99775050e+03 6.03667093e-01 2.44283448e-07]
cap 			[2.15650577e-05 1.99606074e+03 1.07205033e+01 2.50137810e-07]
jstor 			[ 5.53063977e-05  1.99401529e+03  1.71614700e+01 -1.79207396e-06]
archive 			[ 2.40433901e-05  1.99422620e+03  3.15790556e+01 -9.78740985e-10]
http 			[2.55434329e-04 2.00081002e+03 7.42040791e-01 5.18976331e-06]
digital 			[4.98241210e-05 1.99804233e+03 9.04079387e+00 3.91335581e-06]
christine 			[5.08177251e-05 1.99915646e+03 3.00768850e+00 4.39467530e-06]
saul 			[2.49121011e-05 2.00189643e+03 1.05383018e+01 2.72351292e-06]
levmore 			[2.95830425e-05 2.00195656e+03 1.30409378e+01 2.73027149e-06]
randal 			[1.58895330e-04 2.00069718e+03 4.91769569e+00 5.83882530e-07]
traditionalism 			[ 2.14954181e-05  1.99497473e+03  2.90998461e+01 -1.66971370e-18]
ap 			[1.71648023e-05 1.99806290e+03 1.77243576e+01 1.03048286e-06]
er 			[ 3.68217599e-05  1.99802753e+03  1.27431050e+01 -1.40157191e-07]
contracting 			[ 1.61711715e-05  1.99480372e+03  1.11032369e+01 -2.48979461e-10]
heinzerling 			[ 1.19255145e-04  2.00104511e+03  6.47029653e-01 -4.34295637e-07]
12866 			[ 2.18271800e-05  1.99614926e+03 -1.78762675e+01  5.45558262e-06]
wiener 			[ 2.04337229e-05  1.99501243e+03  1.22793220e+01 -1.35715341e-07]
basketball 			[1.23160884e-05 1.99672621e+03 1.17916624e+01 7.29171057e-07]
smokers 			[ 5.21848152e-05  1.99700453e+03  8.27675117e-01 -6.93650097e-07]
curve 			[2.34773603e-05 2.00034789e+03 3.46859690e+01 1.60096031e-06]
1998 			[3.94937681e-04 1.99726795e+03 3.98678265e+00 1.37523903e-06]
unbound 			[ 1.47477329e-05  1.99403215e+03  9.76011883e+00 -4.73080569e-07]
inclinations 			[2.12088334e-05 1.99875183e+03 1.45370129e+01 6.06661119e-07]
reputational 			[ 1.27204129e-04  1.99563324e+03  9.46487587e-01 -2.89584806e-06]
ultimatum 			[3.12876675e-05 1.99597757e+03 1.07289442e+01 1.07505911e-06]
impeached 			[3.95347578e-05 1.99737350e+03 3.30258566e+01 1.39500573e-06]
forexample 			[ 1.38876605e-05  1.99422680e+03  1.25723018e+01 -8.92334662e-08]
democrat 			[5.20764891e-05 2.00202494e+03 2.01041003e+01 3.87814070e-06]
com 			[1.87686168e-05 1.99790816e+03 1.16614640e+01 1.40317113e-06]
westlaw 			[2.95764840e-05 2.00050847e+03 4.74760095e+01 2.29179475e-06]
health-health 			[ 4.93439024e-05  1.99526669e+03  3.45520419e+01 -5.04529571e-13]
toxicologists 			[2.73364590e-05 2.00003949e+03 1.65121880e+01 7.25329054e-07]
life-years 			[4.52814259e-04 2.00211423e+03 2.79605815e+01 3.06248913e-05]
1999 			[ 6.68186570e-04  1.99877955e+03  1.81594349e+00 -5.18800752e-06]
treason 			[2.85874503e-05 1.99734002e+03 4.24729279e+01 7.31224682e-07]
morbidity 			[ 2.29383517e-05  1.99502465e+03  1.62932183e+01 -6.39546454e-07]
sarah 			[ 1.99071671e-05  1.99601337e+03  2.94594202e+01 -2.31504692e-19]
entrepreneurs 			[ 2.85531801e-05  1.99600654e+03  7.74482739e-01 -9.15292012e-07]
unsure 			[2.45209570e-05 1.99828998e+03 1.05687994e+00 8.00552109e-07]
goldsmith 			[6.16942307e-05 2.00105554e+03 9.65862371e+00 4.02905248e-06]
decisional 			[ 2.49440004e-05  1.99509808e+03  1.02813569e+01 -5.58576985e-07]
outraged 			[2.10729303e-05 2.00100434e+03 1.79570229e+01 1.98794924e-06]
lott 			[1.09396503e-04 2.00100845e+03 2.93890602e+01 2.96106991e-06]
player 			[ 4.88485502e-05  1.99520384e+03  1.26241075e+01 -3.60021610e-07]
camerer 			[ 2.78076851e-05  1.99602532e+03  3.56670922e+01 -8.69267562e-20]
risk-taking 			[2.32332757e-05 1.99803633e+03 2.59174978e+01 1.45786940e-06]
kuran 			[5.71759496e-05 1.99711228e+03 1.21495166e+00 1.19396393e-06]
psychol 			[3.96505761e-05 1.99914372e+03 3.03487373e+01 3.08823979e-06]
https 			[ 5.02797789e-05  1.99953667e+03  8.10598045e-01 -2.15469237e-07]
//chicagounbound.uchicago.edu/law_and_economics 			[ 5.34444168e-05  2.00029382e+03  5.28629019e-01 -8.88603551e-07]
schkade 			[ 1.21741763e-04  1.99668584e+03  1.05314700e+01 -8.72601070e-09]
verdict 			[6.62838390e-05 1.99838652e+03 3.77746418e+00 1.26331249e-06]
caps 			[ 2.31129175e-05  1.99623367e+03  3.07787651e+01 -8.94735400e-10]
outrageousness 			[ 2.02648122e-05  1.99601189e+03  1.73097492e+01 -5.23809953e-07]
juror 			[ 3.90904555e-05  1.99731847e+03  2.55280835e+00 -8.16815657e-08]
trials 			[ 3.42059626e-05  1.99614854e+03  1.34762685e+01 -3.61759712e-07]
panic 			[ 1.95839305e-05  1.99604682e+03  1.94365464e+01 -4.11132586e-07]
guy 			[ 1.56018205e-05  1.99600288e+03  2.29244946e+01 -4.08013085e-07]
allerfree 			[ 2.02077231e-05  1.99621612e+03  2.89118880e+01 -2.04782219e-09]
asthma 			[ 2.26467394e-05  1.99626809e+03  3.06746175e+01 -6.86251927e-13]
socio-economic 			[4.60018711e-05 2.00034399e+03 3.32852492e+01 1.50466058e-06]
software 			[3.70212548e-05 1.99941927e+03 1.65359939e+00 1.30091402e-06]
itis 			[ 2.38393142e-05  1.99603380e+03  2.02482012e+01 -5.46188436e-07]
dread 			[3.07497984e-05 2.00014716e+03 1.13457475e+01 1.16560348e-06]
jolls 			[6.63717488e-05 1.99923581e+03 1.37853873e+01 3.10279906e-06]
waivable 			[6.60358617e-05 1.99904749e+03 4.00360962e+01 2.17492486e-06]
ritov 			[ 2.90750192e-05  1.99604117e+03  1.47191381e+01 -6.87150750e-07]
switching 			[2.78902023e-05 2.00017848e+03 1.22717001e+01 1.69648849e-06]
self-serving 			[ 3.17891345e-05  1.99603817e+03  1.31676168e+01 -7.74980199e-07]
rabin 			[ 1.90487669e-05  1.99725225e+03  1.18597623e+00 -2.78665452e-07]
modulus 			[ 3.74060243e-05  1.99604165e+03  1.20237548e+01 -9.12020606e-07]
anchoring 			[2.48299513e-05 1.99865412e+03 1.07531099e+00 3.83990932e-07]
representativeness 			[5.01237322e-05 2.00107043e+03 1.40824451e+01 7.38000507e-07]
issacharoff 			[ 4.75376046e-05  2.00211918e+03  4.41108937e-01 -3.46114062e-07]
computational 			[4.89365778e-05 2.00043946e+03 3.84833079e+01 8.28099619e-07]
brain 			[4.42339787e-05 2.00051584e+03 2.77826077e+00 2.36586521e-06]
patrol 			[ 3.68598858e-05  1.99804982e+03  2.58408868e+01 -1.60711383e-15]
cents 			[ 4.19772092e-05  2.00233460e+03  3.57643295e-01 -6.22192214e-07]
impeachable 			[ 3.78150980e-05  1.99721230e+03  2.92007245e+01 -4.01030578e-09]
obesity 			[4.10361907e-05 2.00099086e+03 3.24270051e+00 7.37221500e-07]
teams 			[4.72733339e-05 2.00300122e+03 1.91070271e+01 2.47652987e-06]
magazines 			[ 1.79981779e-05  1.99800743e+03  3.08248050e+01 -2.76344499e-20]
sta 			[ 3.89076573e-05  1.99804795e+03  2.82770716e+01 -2.12961977e-16]
6.1 			[7.45928570e-05 2.00297432e+03 1.96930259e+01 1.28850901e-06]
fr 			[ 6.44062216e-05  2.00208902e+03  1.14420081e+01 -2.90350703e-07]
crash 			[ 1.81165719e-05  1.99800799e+03  3.02568769e+01 -5.66307700e-18]
polarization 			[ 3.66415095e-04  1.99800990e+03  2.13300747e+01 -7.84801371e-06]
predisposed 			[ 6.90176855e-05  2.00196883e+03  4.47677162e-01 -1.31107047e-06]
predeliberation 			[7.19846420e-05 1.99866288e+03 1.59885316e+01 8.52847171e-10]
karpoff 			[ 2.29973970e-05  1.99934516e+03  1.19389120e+00 -1.53966329e-07]
rises 			[-2.40531157e-05  2.00008383e+03 -1.10769312e+01  2.47425425e-05]
1,000 			[ 1.94678060e-05  1.99809436e+03  1.34563259e+01 -2.82321356e-07]
• 			[ 6.29184421e-05  1.99882681e+03  4.33686386e+00 -1.33251505e-07]
winner-take-all 			[ 2.40591209e-05  1.99822693e+03  3.63640787e+01 -1.05942646e-18]
arsenic 			[ 2.71135353e-04  2.00001120e+03  1.37872426e+01 -4.45003929e-06]
montanans 			[ 1.68153362e-05  1.99802318e+03  1.12068584e+01 -3.56043464e-07]
motorists 			[ 2.24617689e-05  1.99820596e+03  3.01259683e+01 -2.35175112e-09]
roadway 			[ 1.56988467e-05  1.99820865e+03  2.97815332e+01 -1.62856480e-09]
weisbach 			[-1.60340362e-04  2.00104635e+03 -2.33505300e+01  1.61342753e-04]
cell 			[ 3.27473585e-05  1.99998493e+03  6.69330828e-01 -4.09626858e-07]
right-to-carry 			[ 2.11253025e-05  1.99901918e+03  1.78633738e+00 -1.60099740e-07]
wil 			[ 1.63057883e-05  1.99802318e+03  1.12068638e+01 -3.45252430e-07]
congres 			[ 2.75201654e-05  1.99802297e+03  1.13111167e+01 -5.84957364e-07]
ng 			[ 1.98756946e-05  1.99802297e+03  1.13111226e+01 -4.22464917e-07]
vant 			[ 1.52866797e-05  1.99802318e+03  1.12068641e+01 -3.23673457e-07]
ute 			[ 2.19142237e-05  1.99802297e+03  1.13111195e+01 -4.65795622e-07]
ty 			[ 1.63057883e-05  1.99802318e+03  1.12068638e+01 -3.45252430e-07]
plaintif 			[ 3.36357651e-05  1.99802297e+03  1.13111206e+01 -7.14951018e-07]
akins 			[ 1.86539745e-05  1.99806944e+03  1.16141438e+01 -3.39882705e-07]
eal 			[ 5.86808933e-05  1.99910565e+03  2.58642254e+01 -3.20538279e-14]
dose-response 			[3.21027444e-05 2.00044743e+03 3.32508379e+01 5.11777884e-07]
nab 			[ 4.64412161e-05  1.99800534e+03  1.24290416e+01 -1.00629747e-06]
recollections 			[ 3.16223456e-05  1.99905152e+03  1.37019752e+01 -3.61866617e-07]
rasmussen 			[4.02294180e-05 2.00109270e+03 3.31882640e+00 8.25469387e-07]
enclave 			[2.98377424e-05 1.99903166e+03 3.63236717e+01 3.67453480e-19]
extremism 			[ 3.16558846e-05  1.99814953e+03  1.01159347e+01 -3.95784557e-07]
like-minded 			[ 7.44136808e-05  1.99900556e+03  1.42521042e+01 -4.41608334e-07]
nonwaivable 			[ 6.97249732e-05  1.99901284e+03  2.25031390e+01 -1.35317162e-06]
toxicology 			[ 4.22034700e-05  2.00009185e+03  1.36759198e+01 -1.90609811e-07]
arithmetic 			[-4.68674413e-05  2.00038354e+03 -2.86724157e+00  4.68104150e-05]
vsly 			[ 1.63079073e-04  2.00200911e+03  1.68120421e+01 -1.84293914e-06]
vsl 			[7.68279949e-04 2.00299550e+03 2.93035798e+01 1.43338418e-06]
enclaves 			[ 3.48622313e-05  1.99922456e+03  3.21351961e+01 -1.31787107e-09]
rasmusen 			[ 3.20902093e-05  2.00001544e+03  2.19125947e+01 -6.05253596e-08]
meningitis 			[ 3.24215897e-05  1.99922505e+03  2.99220066e+01 -2.01246434e-09]
tomas 			[ 3.83315138e-05  2.00007461e+03  1.17436039e+01 -5.79592042e-07]
ppb 			[ 8.90693907e-05  2.00027662e+03  3.35202532e+01 -1.05080466e-12]
1/10,000 			[ 6.62121278e-05  2.00301419e+03  2.52571945e+01 -6.25052828e-07]
branting 			[ 2.94087709e-05  2.00025955e+03  3.19061568e+01 -2.67359907e-13]
terrorists 			[ 5.01513642e-05  2.00101999e+03  1.68550965e+01 -6.06802934e-07]
shark 			[ 2.62048412e-05  2.00020768e+03  2.92762340e+01 -3.20230314e-09]
ata 			[6.84406531e-05 2.00022278e+03 4.15654607e+01 8.58256134e-19]
sdwa 			[ 2.74910279e-05  2.00000929e+03  1.23772390e+01 -5.06067688e-07]
cloning 			[ 8.19021610e-05  2.00127557e+03  3.37593960e+01 -6.05646854e-13]
clone 			[ 3.21146685e-05  2.00100630e+03  1.86123217e+01 -5.49519399e-07]
saboteurs 			[ 4.04993235e-05  2.00100904e+03  1.98334375e+01 -6.89201102e-07]
quirin 			[ 2.97052717e-05  2.00102014e+03  1.56558853e+01 -4.95409570e-07]
antenatal 			[ 2.12391172e-04  2.00211337e+03  1.44178404e+01 -1.82890302e-06]
corticosteroids 			[ 1.14431092e-04  2.00212285e+03  1.87467040e+01 -5.91777411e-07]
